species_representative,mgnify_accesssion,ena_accession,status,reference_genes,core_genes,perc_core_genes,accessory_genes,pangenome_size,number_snvs,geo_diversity,num_genomes_HBC,num_genomes_NCBI,num_genomes_CGR,num_genomes_PATRIC,num_genomes_EBI,num_genomes_HGM,num_genomes_CIBIO,num_ANI97,num_ANI99,num_genomes_total,num_genomes_nonredundant,num_genomes_nearcomplete,num_samples,tax_GTDB,tax_NCBI
GUT_GENOME258542,MGYG-HGUT-04173,ERS3642203,Uncultured,1824,NA,NA,NA,NA,15807,0,0,0,0,0,0,1,4,1,4,5,4,3,4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-145;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__;s__
GUT_GENOME258557,MGYG-HGUT-04174,ERS3642204,Uncultured,2090,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME258596,MGYG-HGUT-04175,ERS3642205,Uncultured,1284,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__RUG832;s__,d__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__
GUT_GENOME258629,MGYG-HGUT-04176,ERS3642206,Cultured (unknown),2391,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__FJAT-27916;s__FJAT-27916 sp001183965,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__
GUT_GENOME258649,MGYG-HGUT-04177,ERS3642207,Uncultured,1024,NA,NA,NA,NA,NA,0.65,0,0,0,0,0,0,2,1,2,2,2,1,2,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME258656,MGYG-HGUT-04178,ERS3642208,Uncultured,1358,NA,NA,NA,NA,18925,0.87,0,0,0,0,3,3,11,1,11,17,14,1,14,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME258665,MGYG-HGUT-04179,ERS3642209,Uncultured,1700,NA,NA,NA,NA,21439,1.07,0,0,0,0,5,0,6,1,10,11,8,0,8,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME258721,MGYG-HGUT-04180,ERS3642210,Uncultured,3818,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
GUT_GENOME258728,MGYG-HGUT-04181,ERS3642211,Uncultured,1788,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens
GUT_GENOME258758,MGYG-HGUT-04182,ERS3642212,Uncultured,2725,NA,NA,NA,NA,64301,0,0,0,0,0,1,1,5,2,5,7,5,1,5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
GUT_GENOME258812,MGYG-HGUT-04183,ERS3642213,Uncultured,2036,NA,NA,NA,NA,4162,0,0,0,0,0,0,0,3,2,3,3,3,1,3,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__;s__
GUT_GENOME258823,MGYG-HGUT-04184,ERS3642214,Uncultured,2264,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QANG01;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME258847,MGYG-HGUT-04185,ERS3642215,Uncultured,2587,NA,NA,NA,NA,63741,0,0,0,0,0,1,0,4,2,4,5,4,0,4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__
GUT_GENOME258848,MGYG-HGUT-04186,ERS3642216,Uncultured,1765,NA,NA,NA,NA,31217,0,0,0,0,0,0,0,4,4,4,4,4,1,4,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens
GUT_GENOME258867,MGYG-HGUT-04187,ERS3642217,Uncultured,1876,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__,d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__
GUT_GENOME258883,MGYG-HGUT-04188,ERS3642218,Uncultured,2702,NA,NA,NA,NA,10566,0,0,0,0,0,0,0,3,2,3,3,3,1,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__
GUT_GENOME258957,MGYG-HGUT-04189,ERS3642219,Uncultured,1749,NA,NA,NA,NA,25217,0.68,0,0,0,0,2,0,6,2,7,8,7,3,7,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__
GUT_GENOME258967,MGYG-HGUT-04190,ERS3642220,Uncultured,1826,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME258969,MGYG-HGUT-04191,ERS3642221,Uncultured,1446,NA,NA,NA,NA,98420,1.17,0,0,0,0,10,9,37,11,43,56,47,0,47,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp001916005,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME258988,MGYG-HGUT-04192,ERS3642222,Uncultured,1347,NA,NA,NA,NA,NA,0.65,0,0,0,0,1,0,1,1,2,2,2,0,2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME259060,MGYG-HGUT-04193,ERS3642223,Uncultured,1996,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,1,2,2,2,2,2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259081,MGYG-HGUT-04194,ERS3642224,Uncultured,1994,1217,61.03,3056,4273,84844,0.69,0,0,0,0,7,19,29,12,42,55,41,18,41,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
GUT_GENOME259132,MGYG-HGUT-04195,ERS3642225,Uncultured,1645,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
GUT_GENOME259135,MGYG-HGUT-04196,ERS3642226,Uncultured,1927,1239,64.3,4831,6070,406391,1.59,0,0,0,0,178,98,393,56,426,669,532,34,533,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp001916855,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__
GUT_GENOME259155,MGYG-HGUT-04197,ERS3642227,Uncultured,2009,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
GUT_GENOME259234,MGYG-HGUT-04198,ERS3642228,Uncultured,1851,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__
GUT_GENOME259479,MGYG-HGUT-04199,ERS3642229,Uncultured,1450,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__,d__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__
GUT_GENOME259524,MGYG-HGUT-04200,ERS3642230,Uncultured,1717,1344,78.28,1959,3303,118441,0.86,0,0,0,0,16,5,36,6,36,57,43,15,43,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp000431075,d__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__
GUT_GENOME259528,MGYG-HGUT-04201,ERS3642231,Uncultured,2160,NA,NA,NA,NA,50671,0.68,0,0,0,0,6,0,7,3,12,13,11,3,11,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259529,MGYG-HGUT-04202,ERS3642232,Uncultured,425,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__UBA1242;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Catabacteriaceae;g__;s__
GUT_GENOME259535,MGYG-HGUT-04203,ERS3642233,Uncultured,2565,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
GUT_GENOME259545,MGYG-HGUT-04204,ERS3642234,Uncultured,1146,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
GUT_GENOME259547,MGYG-HGUT-04205,ERS3642235,Uncultured,1576,1137,72.14,1824,2961,196630,1.18,0,0,0,0,4,20,28,10,33,52,36,14,37,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
GUT_GENOME259561,MGYG-HGUT-04206,ERS3642236,Uncultured,2003,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__;s__
GUT_GENOME259567,MGYG-HGUT-04207,ERS3642237,Uncultured,1907,1428,74.88,5615,7043,134531,0.77,0,0,0,0,23,63,74,10,100,160,107,25,107,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
GUT_GENOME259595,MGYG-HGUT-04208,ERS3642238,Uncultured,2360,NA,NA,NA,NA,43061,1.02,0,0,0,0,0,1,3,2,4,4,3,1,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__
GUT_GENOME259612,MGYG-HGUT-04209,ERS3642239,Uncultured,1831,NA,NA,NA,NA,158161,0.68,0,0,0,0,1,0,11,12,12,12,12,8,12,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME259679,MGYG-HGUT-04210,ERS3642240,Uncultured,2043,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
GUT_GENOME259703,MGYG-HGUT-04211,ERS3642241,Uncultured,1066,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__
GUT_GENOME259760,MGYG-HGUT-04212,ERS3642242,Uncultured,1420,NA,NA,NA,NA,NA,0.67,0,0,0,0,0,0,2,1,1,2,2,0,2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259797,MGYG-HGUT-04213,ERS3642243,Uncultured,2337,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__
GUT_GENOME259822,MGYG-HGUT-04214,ERS3642244,Uncultured,1807,NA,NA,NA,NA,74188,0.79,0,0,0,0,1,7,12,5,15,20,15,0,15,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259823,MGYG-HGUT-04215,ERS3642245,Uncultured,1414,NA,NA,NA,NA,8249,0,0,0,0,0,0,1,3,1,3,4,3,0,3,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__UBA1234;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259825,MGYG-HGUT-04216,ERS3642246,Uncultured,1182,NA,NA,NA,NA,5305,0.62,0,0,0,0,0,0,5,1,3,5,5,3,5,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__
GUT_GENOME259827,MGYG-HGUT-04217,ERS3642247,Uncultured,1389,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME259838,MGYG-HGUT-04218,ERS3642248,Uncultured,1315,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-605;s__,d__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__
GUT_GENOME259841,MGYG-HGUT-04219,ERS3642249,Uncultured,2169,NA,NA,NA,NA,38140,1.01,0,0,0,0,0,0,4,2,4,4,4,3,4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__
GUT_GENOME259849,MGYG-HGUT-04220,ERS3642250,Uncultured,1808,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens
GUT_GENOME259872,MGYG-HGUT-04221,ERS3642251,Uncultured,1689,1328,78.63,1212,2540,41514,1.17,0,0,0,0,5,10,17,2,17,32,26,13,26,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME259948,MGYG-HGUT-04222,ERS3642252,Uncultured,1457,NA,NA,NA,NA,53349,0.94,0,0,0,0,2,1,15,2,13,18,17,0,17,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME260001,MGYG-HGUT-04223,ERS3642253,Uncultured,2113,NA,NA,NA,NA,20591,0.66,0,0,0,0,1,1,6,4,7,8,7,3,7,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME260024,MGYG-HGUT-04224,ERS3642254,Uncultured,2061,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,1,2,2,2,1,2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME260051,MGYG-HGUT-04225,ERS3642255,Uncultured,1885,NA,NA,NA,NA,24429,0.33,0,0,0,0,3,0,6,2,8,9,7,0,7,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__,d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__
GUT_GENOME260112,MGYG-HGUT-04226,ERS3642256,Uncultured,1186,NA,NA,NA,NA,25334,0.6,0,0,0,0,2,1,13,4,12,16,14,4,14,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-533;s__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__
GUT_GENOME260230,MGYG-HGUT-04227,ERS3642257,Uncultured,1379,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME260239,MGYG-HGUT-04228,ERS3642258,Uncultured,1422,NA,NA,NA,NA,2119,0.56,0,0,0,0,0,0,3,1,3,3,3,1,3,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-710;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME260243,MGYG-HGUT-04229,ERS3642259,Uncultured,1667,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,1,2,2,2,1,2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
GUT_GENOME260250,MGYG-HGUT-04230,ERS3642260,Uncultured,3255,NA,NA,NA,NA,36617,0.71,0,0,0,0,0,2,5,1,6,7,6,6,6,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME260281,MGYG-HGUT-04231,ERS3642261,Uncultured,2182,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME260293,MGYG-HGUT-04232,ERS3642262,Uncultured,2500,NA,NA,NA,NA,15217,0,0,0,0,0,1,0,5,1,4,6,5,1,5,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter;s__
GUT_GENOME260294,MGYG-HGUT-04233,ERS3642263,Uncultured,2709,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__
GUT_GENOME260346,MGYG-HGUT-04234,ERS3642264,Cultured (animal),2353,NA,NA,NA,NA,62482,0.68,0,0,0,0,3,3,9,4,10,15,9,5,9,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815,d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massiliomicrobiota;s__
GUT_GENOME260354,MGYG-HGUT-04235,ERS3642265,Uncultured,2343,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
GUT_GENOME260369,MGYG-HGUT-04236,ERS3642266,Uncultured,2000,1414,70.7,5671,7085,104076,1.04,0,0,0,0,22,11,54,17,53,87,83,38,83,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
GUT_GENOME260425,MGYG-HGUT-04237,ERS3642267,Uncultured,1546,NA,NA,NA,NA,118114,1.55,0,0,0,0,27,23,93,9,78,143,127,0,127,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME260489,MGYG-HGUT-04238,ERS3642268,Uncultured,1474,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia;s__
GUT_GENOME260586,MGYG-HGUT-04239,ERS3642269,Uncultured,1289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens
GUT_GENOME260664,MGYG-HGUT-04240,ERS3642270,Uncultured,1632,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,0,1,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME260703,MGYG-HGUT-04241,ERS3642271,Uncultured,1787,NA,NA,NA,NA,39804,0.69,0,0,0,0,0,1,3,2,3,4,3,2,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
GUT_GENOME260707,MGYG-HGUT-04242,ERS3642272,Uncultured,1308,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,1,1,1,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__,d__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__
